"Benchmark","Routing","Selection","Data Packet Injection Rate","ACO Selection Alpha","Reinforcement Factor","Algorithm","Max Cycles","Simulation Time (Seconds)","Throughput","Average Packet Delay","Payload Throughput","Average Payload Packet Delay"
"Transpose1","XY","Random","0.105","0.5","0.05","XY+Random","1000","2.705120769","0.047109375","149.59137645107793","0.047109375","149.59137645107793"
"Transpose1","OddEven","BufferLevel","0.105","0.5","0.05","OddEven+BufferLevel","1000","3.439931408","0.06396875","142.01660967269174","0.06396875","142.01660967269174"
"Transpose1","OddEven","ACO","0.105","0.3","0.0005","OddEven+ACO(0.3, 0.0005)","1000","3.06201599","0.063203125","138.98368355995055","0.062984375","139.2041677003225"
"Transpose1","OddEven","ACO","0.105","0.3","0.002","OddEven+ACO(0.3, 0.002)","1000","2.866910862","0.063265625","140.99407261052113","0.063046875","141.22850061957868"
"Transpose1","OddEven","ACO","0.105","0.3","0.008","OddEven+ACO(0.3, 0.008)","1000","2.7188393","0.062734375","139.1760896637609","0.062515625","139.41489627593103"
"Transpose1","OddEven","ACO","0.105","0.3","0.032","OddEven+ACO(0.3, 0.032)","1000","3.027220815","0.062640625","139.9199301571464","0.062421875","140.16520650813516"
"Transpose1","OddEven","ACO","0.105","0.4","0.0005","OddEven+ACO(0.4, 0.0005)","1000","2.913347186","0.062890625","139.41888198757763","0.062671875","139.64796808775867"
"Transpose1","OddEven","ACO","0.105","0.4","0.002","OddEven+ACO(0.4, 0.002)","1000","2.908640693","0.06296875","140.8029776674938","0.062765625","141.0906148867314"
"Transpose1","OddEven","ACO","0.105","0.4","0.008","OddEven+ACO(0.4, 0.008)","1000","2.535001462","0.062984375","140.28553708757133","0.06278125","140.60079641612742"
"Transpose1","OddEven","ACO","0.105","0.4","0.032","OddEven+ACO(0.4, 0.032)","1000","2.834682634","0.06340625","138.73829472646625","0.063203125","138.9955500618047"
"Transpose1","OddEven","ACO","0.105","0.5","0.0005","OddEven+ACO(0.5, 0.0005)","1000","3.053302698","0.0629375","137.64572989076464","0.06271875","137.86173393124065"
"Transpose1","OddEven","ACO","0.105","0.5","0.002","OddEven+ACO(0.5, 0.002)","1000","2.650662135","0.062609375","139.37409533316696","0.06240625","139.6735102653981"
"Transpose1","OddEven","ACO","0.105","0.5","0.008","OddEven+ACO(0.5, 0.008)","1000","2.905468656","0.06309375","142.01040118870728","0.062890625","142.3311801242236"
"Transpose1","OddEven","ACO","0.105","0.5","0.032","OddEven+ACO(0.5, 0.032)","1000","2.754826946","0.0634375","135.87709359605913","0.06321875","136.08947108255066"
"Transpose1","OddEven","ACO","0.105","0.6","0.0005","OddEven+ACO(0.6, 0.0005)","1000","2.567497681","0.063265625","140.17584588787355","0.0630625","140.4838949454906"
"Transpose1","OddEven","ACO","0.105","0.6","0.002","OddEven+ACO(0.6, 0.002)","1000","3.011126089","0.0631875","139.56256181998023","0.062984375","139.85909203671545"
"Transpose1","OddEven","ACO","0.105","0.6","0.008","OddEven+ACO(0.6, 0.008)","1000","2.701108021","0.062875","139.80243538767397","0.062671875","140.10994764397907"
"Transpose1","OddEven","ACO","0.105","0.6","0.032","OddEven+ACO(0.6, 0.032)","1000","2.621381874","0.06290625","139.44113263785394","0.062703125","139.72040867181659"
"Transpose1","OddEven","ACO","0.105","0.7","0.0005","OddEven+ACO(0.7, 0.0005)","1000","2.77384927","0.062953125","137.01911144204516","0.062734375","137.2293897882939"
"Transpose1","OddEven","ACO","0.105","0.7","0.002","OddEven+ACO(0.7, 0.002)","1000","3.249065471","0.0630625","141.89494549058475","0.06284375","142.13575335653903"
"Transpose1","OddEven","ACO","0.105","0.7","0.008","OddEven+ACO(0.7, 0.008)","1000","2.973401846","0.06271875","137.5146985550573","0.0625","137.76375"
"Transpose1","OddEven","ACO","0.105","0.7","0.032","OddEven+ACO(0.7, 0.032)","1000","3.292597243","0.063015625","139.09670220679396","0.062796875","139.35531226673302"
"Transpose2","XY","Random","0.105","0.5","0.05","XY+Random","1000","2.913712016","0.046703125","143.64904650384744","0.046703125","143.64904650384744"
"Transpose2","OddEven","BufferLevel","0.105","0.5","0.05","OddEven+BufferLevel","1000","3.4388529930000002","0.064796875","138.26235833132384","0.064796875","138.26235833132384"
"Transpose2","OddEven","ACO","0.105","0.3","0.0005","OddEven+ACO(0.3, 0.0005)","1000","2.684831847","0.063375","134.10281065088756","0.063171875","134.3178332921098"
"Transpose2","OddEven","ACO","0.105","0.3","0.002","OddEven+ACO(0.3, 0.002)","1000","2.808671617","0.06309375","135.00594353640417","0.062875","135.22440357852884"
"Transpose2","OddEven","ACO","0.105","0.3","0.008","OddEven+ACO(0.3, 0.008)","1000","2.949073315","0.062796875","138.5384423986066","0.06259375","138.85471792311532"
"Transpose2","OddEven","ACO","0.105","0.3","0.032","OddEven+ACO(0.3, 0.032)","1000","2.648844971","0.0628125","136.99502487562188","0.062609375","137.2515597704018"
"Transpose2","OddEven","ACO","0.105","0.4","0.0005","OddEven+ACO(0.4, 0.0005)","1000","2.714947437","0.062890625","135.28944099378882","0.062671875","135.50162054350537"
"Transpose2","OddEven","ACO","0.105","0.4","0.002","OddEven+ACO(0.4, 0.002)","1000","2.870099089","0.063078125","135.55709685409957","0.062875","135.8312624254473"
"Transpose2","OddEven","ACO","0.105","0.4","0.008","OddEven+ACO(0.4, 0.008)","1000","2.83163498","0.062765625","137.6084142394822","0.0625625","137.9125874125874"
"Transpose2","OddEven","ACO","0.105","0.4","0.032","OddEven+ACO(0.4, 0.032)","1000","2.635465875","0.063171875","136.3549344546129","0.062953125","136.61727475800447"
"Transpose2","OddEven","ACO","0.105","0.5","0.0005","OddEven+ACO(0.5, 0.0005)","1000","2.907110314","0.062515625","137.80754811297174","0.0623125","138.1003009027081"
"Transpose2","OddEven","ACO","0.105","0.5","0.002","OddEven+ACO(0.5, 0.002)","1000","2.883516919","0.062765625","136.11750062235498","0.0625625","136.3916083916084"
"Transpose2","OddEven","ACO","0.105","0.5","0.008","OddEven+ACO(0.5, 0.008)","1000","2.6315599880000002","0.062890625","136.17242236024845","0.062671875","136.4253303415607"
"Transpose2","OddEven","ACO","0.105","0.5","0.032","OddEven+ACO(0.5, 0.032)","1000","2.89302826","0.062984375","135.72686678243613","0.06278125","135.9795918367347"
"Transpose2","OddEven","ACO","0.105","0.6","0.0005","OddEven+ACO(0.6, 0.0005)","1000","2.740257329","0.063171875","135.85654217165472","0.06296875","136.13895781637717"
"Transpose2","OddEven","ACO","0.105","0.6","0.002","OddEven+ACO(0.6, 0.002)","1000","3.016265537","0.06334375","134.0409472126295","0.063125","134.24282178217823"
"Transpose2","OddEven","ACO","0.105","0.6","0.008","OddEven+ACO(0.6, 0.008)","1000","2.8789170410000002","0.06315625","136.9158832261257","0.062953125","137.15512534127575"
"Transpose2","OddEven","ACO","0.105","0.6","0.032","OddEven+ACO(0.6, 0.032)","1000","2.642898851","0.0630625","135.90213082259663","0.062859375","136.20034799900571"
"Transpose2","OddEven","ACO","0.105","0.7","0.0005","OddEven+ACO(0.7, 0.0005)","1000","2.818842094","0.06365625","134.60186548846343","0.063453125","134.85570056636297"
"Transpose2","OddEven","ACO","0.105","0.7","0.002","OddEven+ACO(0.7, 0.002)","1000","2.876662414","0.063453125","133.63161782812116","0.063234375","133.87472201630837"
"Transpose2","OddEven","ACO","0.105","0.7","0.008","OddEven+ACO(0.7, 0.008)","1000","2.898047892","0.063","136.35416666666666","0.062796875","136.63697437173425"
"Transpose2","OddEven","ACO","0.105","0.7","0.032","OddEven+ACO(0.7, 0.032)","1000","2.661704661","0.063203125","135.33300370828184","0.063","135.63194444444446"
