"Bench","Routing","Selection","Data Packet Injection Rate","ACO Selection Alpha","Reinforcement Factor","Algorithm","Max Cycles","Simulation Time (Seconds)","Throughput","Average Packet Delay","Payload Throughput","Average Payload Packet Delay"
"blackscholes","OddEven","ACO","0.22","0.5","0.032","OddEven+ACO(0.5, 0.032)","10000000","968.012526329","0.0038335015625","61.6248530125648","0.00343248125","65.02926135794624"
"blackscholes","OddEven","ACO","0.22","0.6","0.0005","OddEven+ACO(0.6, 0.0005)","10000000","969.911252317","0.0038335","60.21279917177514","0.0034324796875","63.457516363671125"
"blackscholes","OddEven","ACO","0.22","0.6","0.002","OddEven+ACO(0.6, 0.002)","10000000","963.433062335","0.0038335015625","60.60653873478107","0.00343248125","63.89563717573111"
"blackscholes","OddEven","ACO","0.22","0.6","0.008","OddEven+ACO(0.6, 0.008)","10000000","1158.962205663","0.0038335015625","61.30980162147775","0.00343248125","64.678575720552"
"blackscholes","OddEven","ACO","0.22","0.6","0.032","OddEven+ACO(0.6, 0.032)","10000000","966.103629101","0.0038335015625","61.59484576967614","0.00343248125","64.99604103809745"
"blackscholes","OddEven","ACO","0.22","0.7","0.0005","OddEven+ACO(0.7, 0.0005)","10000000","965.401004488","0.0038334984375","60.207020838912236","0.003432478125","63.451151363856106"
"blackscholes","OddEven","ACO","0.22","0.7","0.002","OddEven+ACO(0.7, 0.002)","10000000","941.645884555","0.0038335","60.498656172557716","0.0034324796875","63.775579516812506"
"blackscholes","OddEven","ACO","0.22","0.7","0.008","OddEven+ACO(0.7, 0.008)","10000000","962.788138515","0.0038335015625","61.2174529568879","0.00343248125","64.57592812779386"
"blackscholes","OddEven","ACO","0.22","0.7","0.032","OddEven+ACO(0.7, 0.032)","10000000","1011.19714607","0.0038335015625","61.58255160812915","0.00343248125","64.98234285693476"
"bodytrack","XY","Random","0.22","0.5","0.05","XY+Random","10000000","815.416036107","0.00343725625","63.057292698936834","0.00343725625","63.057292698936834"
"bodytrack","OddEven","BufferLevel","0.22","0.5","0.05","OddEven+BufferLevel","10000000","860.404271987","0.0034357703125","60.73079272161037","0.0034357703125","60.73079272161037"
"bodytrack","OddEven","ACO","0.22","0.3","0.0005","OddEven+ACO(0.3, 0.0005)","10000000","907.696832639","0.00383350625","56.868175104057805","0.0034324859375","59.72134263113787"
"bodytrack","OddEven","ACO","0.22","0.3","0.002","OddEven+ACO(0.3, 0.002)","10000000","923.68173417","0.00383350625","57.05324066903504","0.0034324859375","59.92754340308204"
"bodytrack","OddEven","ACO","0.22","0.3","0.008","OddEven+ACO(0.3, 0.008)","10000000","862.63630122","0.0038335","58.40688624951089","0.0034324796875","61.43507267659541"
"bodytrack","OddEven","ACO","0.22","0.3","0.032","OddEven+ACO(0.3, 0.032)","10000000","1010.969292534","0.0038335015625","58.742087949129406","0.00343248125","61.80716482427981"
"bodytrack","OddEven","ACO","0.22","0.4","0.0005","OddEven+ACO(0.4, 0.0005)","10000000","914.455639499","0.003833503125","56.88271008648258","0.0034324828125","59.73795981316367"
"bodytrack","OddEven","ACO","0.22","0.4","0.002","OddEven+ACO(0.4, 0.002)","10000000","864.201297166","0.00383350625","56.97739178069685","0.0034324859375","59.842678252050376"
"bodytrack","OddEven","ACO","0.22","0.4","0.008","OddEven+ACO(0.4, 0.008)","10000000","848.187015649","0.0038335015625","57.97357874104166","0.00343248125","60.952905332694826"
"bodytrack","OddEven","ACO","0.22","0.4","0.032","OddEven+ACO(0.4, 0.032)","10000000","854.500766004","0.0038335015625","58.68584775423579","0.00343248125","61.74497083924348"
"bodytrack","OddEven","ACO","0.22","0.5","0.0005","OddEven+ACO(0.5, 0.0005)","10000000","916.681469177","0.0038335046875","56.859498264275956","0.003432484375","59.71161831581535"
"bodytrack","OddEven","ACO","0.22","0.5","0.002","OddEven+ACO(0.5, 0.002)","10000000","1145.309475483","0.0038335046875","56.95343360330768","0.003432484375","59.81637844309196"
"bodytrack","OddEven","ACO","0.22","0.5","0.008","OddEven+ACO(0.5, 0.008)","10000000","864.744890539","0.0038335015625","57.69201541834509","0.00343248125","60.638435297352316"
"bodytrack","OddEven","ACO","0.22","0.5","0.032","OddEven+ACO(0.5, 0.032)","10000000","1008.19874732","0.0038335","58.61289536324507","0.0034324796875","61.664235995569896"
"bodytrack","OddEven","ACO","0.22","0.6","0.0005","OddEven+ACO(0.6, 0.0005)","10000000","883.88934937","0.003833503125","56.88394549371862","0.0034324828125","59.739384164796896"
"bodytrack","OddEven","ACO","0.22","0.6","0.002","OddEven+ACO(0.6, 0.002)","10000000","921.371551817","0.00383350625","56.90496257505776","0.0034324859375","59.76254409272434"
"bodytrack","OddEven","ACO","0.22","0.6","0.008","OddEven+ACO(0.6, 0.008)","10000000","868.43462355","0.0038335015625","57.51401236059885","0.00343248125","60.4400379098939"
"bodytrack","OddEven","ACO","0.22","0.6","0.032","OddEven+ACO(0.6, 0.032)","10000000","1131.912803269","0.0038335","58.475053394417635","0.0034324796875","61.51070722832937"
"bodytrack","OddEven","ACO","0.22","0.7","0.0005","OddEven+ACO(0.7, 0.0005)","10000000","893.621409196","0.0038335046875","56.8604858559991","0.003432484375","59.71273266903072"
"bodytrack","OddEven","ACO","0.22","0.7","0.002","OddEven+ACO(0.7, 0.002)","10000000","872.688432585","0.0038335046875","56.9127014566876","0.003432484375","59.77119387834067"
"bodytrack","OddEven","ACO","0.22","0.7","0.008","OddEven+ACO(0.7, 0.008)","10000000","1031.841701908","0.003833503125","57.289675484482615","0.0034324828125","60.190845820877655"
"bodytrack","OddEven","ACO","0.22","0.7","0.032","OddEven+ACO(0.7, 0.032)","10000000","875.264266486","0.0038335","58.44752266205817","0.0034324796875","61.480069756421535"
"canneal","XY","Random","0.22","0.5","0.05","XY+Random","10000000","891.539006374","0.003437128125","67.25915030807879","0.003437128125","67.25915030807879"
"canneal","OddEven","BufferLevel","0.22","0.5","0.05","OddEven+BufferLevel","10000000","871.064092262","0.0034380359375","64.03724873803766","0.0034380359375","64.03724873803766"
"canneal","OddEven","ACO","0.22","0.3","0.0005","OddEven+ACO(0.3, 0.0005)","10000000","1128.242551398","0.003833503125","59.14639188535943","0.0034324828125","62.27156181135284"
"canneal","OddEven","ACO","0.22","0.3","0.002","OddEven+ACO(0.3, 0.002)","10000000","936.119493131","0.0038335015625","59.39237503571515","0.00343248125","62.54485822027433"
"canneal","OddEven","ACO","0.22","0.3","0.008","OddEven+ACO(0.3, 0.008)","10000000","938.929019523","0.0038335015625","59.54572333306568","0.00343248125","62.71536033518027"
"canneal","OddEven","ACO","0.22","0.3","0.032","OddEven+ACO(0.3, 0.032)","10000000","945.573608345","0.003833503125","60.729433587588375","0.0034324828125","64.03255751917914"
"canneal","OddEven","ACO","0.22","0.4","0.0005","OddEven+ACO(0.4, 0.0005)","10000000","928.022285081","0.0038335015625","59.170030989129145","0.00343248125","62.2978858223916"
"canneal","OddEven","ACO","0.22","0.4","0.002","OddEven+ACO(0.4, 0.002)","10000000","945.089606051","0.0038335015625","59.30452250533027","0.00343248125","62.4468123460252"
"canneal","OddEven","ACO","0.22","0.4","0.008","OddEven+ACO(0.4, 0.008)","10000000","908.456908571","0.0038335015625","59.528182662635864","0.00343248125","62.69588189666003"
"canneal","OddEven","ACO","0.22","0.4","0.032","OddEven+ACO(0.4, 0.032)","10000000","931.414824846","0.003833503125","60.723650283968404","0.0034324828125","64.02598246804769"
"canneal","OddEven","ACO","0.22","0.5","0.0005","OddEven+ACO(0.5, 0.0005)","10000000","943.380335192","0.003833503125","59.16870706542074","0.0034324828125","62.29654828023993"
"canneal","OddEven","ACO","0.22","0.5","0.002","OddEven+ACO(0.5, 0.002)","10000000","944.95852042","0.0038335015625","59.23834646930576","0.00343248125","62.37326906374216"
"canneal","OddEven","ACO","0.22","0.5","0.008","OddEven+ACO(0.5, 0.008)","10000000","949.264917576","0.0038335015625","59.51316579449027","0.00343248125","62.6793473016058"
"canneal","OddEven","ACO","0.22","0.5","0.032","OddEven+ACO(0.5, 0.032)","10000000","1109.892135674","0.003833503125","60.7025868147688","0.0034324828125","64.00264659009126"
"canneal","OddEven","ACO","0.22","0.6","0.0005","OddEven+ACO(0.6, 0.0005)","10000000","931.892427694","0.003833503125","59.17059665563726","0.0034324828125","62.29853299520345"
"canneal","OddEven","ACO","0.22","0.6","0.002","OddEven+ACO(0.6, 0.002)","10000000","921.705671619","0.0038335015625","59.181866611016936","0.00343248125","62.31108600374729"
"canneal","OddEven","ACO","0.22","0.6","0.008","OddEven+ACO(0.6, 0.008)","10000000","1296.504765009","0.0038335015625","59.474783783266034","0.00343248125","62.63654207870764"
"canneal","OddEven","ACO","0.22","0.6","0.032","OddEven+ACO(0.6, 0.032)","10000000","1280.045766693","0.003833503125","60.68815810604041","0.0034324828125","63.98673518485389"
"canneal","OddEven","ACO","0.22","0.7","0.0005","OddEven+ACO(0.7, 0.0005)","10000000","938.491426036","0.003833503125","59.171310346851484","0.0034324828125","62.29925951013047"
"canneal","OddEven","ACO","0.22","0.7","0.002","OddEven+ACO(0.7, 0.002)","10000000","1108.205773831","0.0038335","59.149389021129515","0.0034324796875","62.274541865005574"
"canneal","OddEven","ACO","0.22","0.7","0.008","OddEven+ACO(0.7, 0.008)","10000000","920.038119218","0.0038335015625","59.448113078733094","0.00343248125","62.60672718532694"
"canneal","OddEven","ACO","0.22","0.7","0.032","OddEven+ACO(0.7, 0.032)","10000000","920.272474235","0.003833503125","60.682917305565","0.0034324828125","63.98124899569326"
"fluidanimate","XY","Random","0.22","0.5","0.05","XY+Random","10000000","887.055380211","0.0034365875","67.2824354283137","0.0034365875","67.2824354283137"
"fluidanimate","OddEven","BufferLevel","0.22","0.5","0.05","OddEven+BufferLevel","10000000","858.846900646","0.0034393640625","64.07419703769729","0.0034393640625","64.07419703769729"
"fluidanimate","OddEven","ACO","0.22","0.3","0.0005","OddEven+ACO(0.3, 0.0005)","10000000","969.121114702","0.003833503125","59.479642477792424","0.0034324828125","62.63981338216825"
"fluidanimate","OddEven","ACO","0.22","0.3","0.002","OddEven+ACO(0.3, 0.002)","10000000","933.427866029","0.0038335015625","61.01200517966399","0.00343248125","64.34627146543043"
"fluidanimate","OddEven","ACO","0.22","0.3","0.008","OddEven+ACO(0.3, 0.008)","10000000","953.765893298","0.003833503125","61.6533229642274","0.0034324828125","65.0598132091885"
"fluidanimate","OddEven","ACO","0.22","0.3","0.032","OddEven+ACO(0.3, 0.032)","10000000","947.991540245","0.003833496875","61.98023915827504","0.0034324765625","65.42165801387027"
"fluidanimate","OddEven","ACO","0.22","0.4","0.0005","OddEven+ACO(0.4, 0.0005)","10000000","960.395648505","0.003833503125","59.34290396919919","0.0034324828125","62.48775553774168"
"fluidanimate","OddEven","ACO","0.22","0.4","0.002","OddEven+ACO(0.4, 0.002)","10000000","934.977857947","0.0038335015625","60.73676318281141","0.00343248125","64.04020824949882"
"fluidanimate","OddEven","ACO","0.22","0.4","0.008","OddEven+ACO(0.4, 0.008)","10000000","954.011127416","0.0038335015625","61.41516139984618","0.00343248125","64.79494653102621"
"fluidanimate","OddEven","ACO","0.22","0.4","0.032","OddEven+ACO(0.4, 0.032)","10000000","964.386291326","0.0038335015625","61.567207036973784","0.00343248125","64.96402383844048"
"fluidanimate","OddEven","ACO","0.22","0.5","0.0005","OddEven+ACO(0.5, 0.0005)","10000000","979.227786876","0.0038335046875","59.253718142218915","0.003432484375","62.388070775995885"
"fluidanimate","OddEven","ACO","0.22","0.5","0.002","OddEven+ACO(0.5, 0.002)","10000000","959.530035225","0.0038335015625","60.4270235151365","0.00343248125","63.6946528294947"
"fluidanimate","OddEven","ACO","0.22","0.5","0.008","OddEven+ACO(0.5, 0.008)","10000000","972.520423684","0.0038335015625","61.35024359664651","0.00343248125","64.7225230654938"
"fluidanimate","OddEven","ACO","0.22","0.5","0.032","OddEven+ACO(0.5, 0.032)","10000000","971.925862454","0.0038335015625","61.53770887500453","0.00343248125","64.931073458158"
"fluidanimate","OddEven","ACO","0.22","0.6","0.0005","OddEven+ACO(0.6, 0.0005)","10000000","996.097062595","0.0038335046875","59.22222892482116","0.003432484375","62.353390173844566"
"fluidanimate","OddEven","ACO","0.22","0.6","0.002","OddEven+ACO(0.6, 0.002)","10000000","975.179400119","0.0038335","60.163679160688666","0.0034324796875","63.401977979658476"
"fluidanimate","OddEven","ACO","0.22","0.6","0.008","OddEven+ACO(0.6, 0.008)","10000000","948.002958424","0.0038335015625","61.25571106050645","0.00343248125","64.61748425428398"
"fluidanimate","OddEven","ACO","0.22","0.6","0.032","OddEven+ACO(0.6, 0.032)","10000000","968.105835687","0.0038335015625","61.52415933376837","0.00343248125","64.91622905806113"
"fluidanimate","OddEven","ACO","0.22","0.7","0.0005","OddEven+ACO(0.7, 0.0005)","10000000","979.946018989","0.0038335046875","59.21441541539787","0.003432484375","62.34454681603613"
"fluidanimate","OddEven","ACO","0.22","0.7","0.002","OddEven+ACO(0.7, 0.002)","10000000","1006.694655703","0.0038335","59.92175394548063","0.0034324796875","63.13197592666016"
"fluidanimate","OddEven","ACO","0.22","0.7","0.008","OddEven+ACO(0.7, 0.008)","10000000","1197.715264002","0.0038335015625","61.181002518503604","0.00343248125","64.53410115131729"
"fluidanimate","OddEven","ACO","0.22","0.7","0.032","OddEven+ACO(0.7, 0.032)","10000000","1176.52271942","0.003833503125","61.69662091054119","0.0034324828125","65.10801219416157"
"freqmine","XY","Random","0.22","0.5","0.05","XY+Random","10000000","968.314485837","0.003438025","70.27564971895201","0.003438025","70.27564971895201"
"freqmine","OddEven","BufferLevel","0.22","0.5","0.05","OddEven+BufferLevel","10000000","898.062782014","0.0034344640625","66.91380614788424","0.0034344640625","66.91380614788424"
"freqmine","OddEven","ACO","0.22","0.3","0.0005","OddEven+ACO(0.3, 0.0005)","10000000","961.551051989","0.003833503125","62.217473247788206","0.0034324828125","65.69533396243335"
"freqmine","OddEven","ACO","0.22","0.3","0.002","OddEven+ACO(0.3, 0.002)","10000000","971.946830344","0.0038335","63.266240869962175","0.0034324796875","66.8617581039946"
"freqmine","OddEven","ACO","0.22","0.3","0.008","OddEven+ACO(0.3, 0.008)","10000000","1151.027563392","0.0038335","63.62298038672232","0.0034324796875","67.2587419717979"
"freqmine","OddEven","ACO","0.22","0.3","0.032","OddEven+ACO(0.3, 0.032)","10000000","976.527695228","0.0038335015625","63.56470850531967","0.00343248125","67.19510849476599"
"freqmine","OddEven","ACO","0.22","0.4","0.0005","OddEven+ACO(0.4, 0.0005)","10000000","994.304228633","0.003833503125","62.15550561211555","0.0034324828125","65.62662003496922"
"freqmine","OddEven","ACO","0.22","0.4","0.002","OddEven+ACO(0.4, 0.002)","10000000","1027.848655292","0.0038334984375","63.054549145097965","0.003432478125","66.6265767352851"
"freqmine","OddEven","ACO","0.22","0.4","0.008","OddEven+ACO(0.4, 0.008)","10000000","979.656372195","0.0038334984375","63.56092203637425","0.003432478125","67.1900098598589"
"freqmine","OddEven","ACO","0.22","0.4","0.032","OddEven+ACO(0.4, 0.032)","10000000","955.907716263","0.0038335","64.34964539585235","0.0034324796875","68.06761329159359"
"freqmine","OddEven","ACO","0.22","0.5","0.0005","OddEven+ACO(0.5, 0.0005)","10000000","1139.318452223","0.003833503125","62.08273641683806","0.0034324828125","65.5455658235725"
"freqmine","OddEven","ACO","0.22","0.5","0.002","OddEven+ACO(0.5, 0.002)","10000000","959.042508514","0.003833503125","62.827360092474166","0.0034324828125","66.3732807292826"
"freqmine","OddEven","ACO","0.22","0.5","0.008","OddEven+ACO(0.5, 0.008)","10000000","1166.399691083","0.0038335","63.49710488130951","0.0034324796875","67.11885631151313"
"freqmine","OddEven","ACO","0.22","0.5","0.032","OddEven+ACO(0.5, 0.032)","10000000","959.971766774","0.0038335","63.67783398004435","0.0034324796875","67.31979659384365"
"freqmine","OddEven","ACO","0.22","0.6","0.0005","OddEven+ACO(0.6, 0.0005)","10000000","1016.302048392","0.00383350625","62.08081211554044","0.0034324859375","65.54326333274308"
"freqmine","OddEven","ACO","0.22","0.6","0.002","OddEven+ACO(0.6, 0.002)","10000000","1212.377666241","0.003833503125","62.5473017091906","0.0034324828125","66.06199867169765"
"freqmine","OddEven","ACO","0.22","0.6","0.008","OddEven+ACO(0.6, 0.008)","10000000","967.664055615","0.0038334984375","63.43378172434693","0.003432478125","67.04817492463991"
"freqmine","OddEven","ACO","0.22","0.6","0.032","OddEven+ACO(0.6, 0.032)","10000000","984.34075464","0.0038335","63.67890023803313","0.0034324796875","67.32091459026296"
"freqmine","OddEven","ACO","0.22","0.7","0.0005","OddEven+ACO(0.7, 0.0005)","10000000","993.854409517","0.00383350625","62.08403004103619","0.0034324859375","65.54676252770518"
"freqmine","OddEven","ACO","0.22","0.7","0.002","OddEven+ACO(0.7, 0.002)","10000000","997.587377812","0.0038335015625","62.44435223834606","0.00343248125","65.94736588145966"
"freqmine","OddEven","ACO","0.22","0.7","0.008","OddEven+ACO(0.7, 0.008)","10000000","989.642549055","0.0038335","63.34409563714621","0.0034324796875","66.9482685394624"
"freqmine","OddEven","ACO","0.22","0.7","0.032","OddEven+ACO(0.7, 0.032)","10000000","1224.485808228","0.003833503125","62.01602035018558","0.0034324828125","65.47018034048787"
"streamcluster","XY","Random","0.22","0.5","0.05","XY+Random","10000000","848.091118507","0.0034385515625","67.44213974543241","0.0034385515625","67.44213974543241"
"streamcluster","OddEven","BufferLevel","0.22","0.5","0.05","OddEven+BufferLevel","10000000","866.302486425","0.0034366015625","64.15956852359139","0.0034366015625","64.15956852359139"
"streamcluster","OddEven","ACO","0.22","0.3","0.0005","OddEven+ACO(0.3, 0.0005)","10000000","942.620812596","0.003833503125","60.136963498627644","0.0034324828125","63.37326343130815"
"streamcluster","OddEven","ACO","0.22","0.3","0.002","OddEven+ACO(0.3, 0.002)","10000000","941.535345139","0.003833503125","60.89028189783985","0.0034324828125","64.2119884977574"
"streamcluster","OddEven","ACO","0.22","0.3","0.008","OddEven+ACO(0.3, 0.008)","10000000","914.21943981","0.003833503125","61.52892466991272","0.0034324828125","64.92286514544638"
"streamcluster","OddEven","ACO","0.22","0.3","0.032","OddEven+ACO(0.3, 0.032)","10000000","923.233555979","0.0038335","61.670232815964525","0.0034324796875","65.08063822300478"
"streamcluster","OddEven","ACO","0.22","0.4","0.0005","OddEven+ACO(0.4, 0.0005)","10000000","1132.850873902","0.003833503125","60.09083972639255","0.0034324828125","63.32165811099746"
"streamcluster","OddEven","ACO","0.22","0.4","0.002","OddEven+ACO(0.4, 0.002)","10000000","919.677803419","0.0038335","60.711310649536976","0.0034324796875","64.01262571200576"
"streamcluster","OddEven","ACO","0.22","0.4","0.008","OddEven+ACO(0.4, 0.008)","10000000","1249.907554947","0.003833503125","61.42410866040444","0.0034324828125","64.8059440392318"
"streamcluster","OddEven","ACO","0.22","0.4","0.032","OddEven+ACO(0.4, 0.032)","10000000","921.55947904","0.003833503125","61.66079695383058","0.0034324828125","65.06980825195319"
"streamcluster","OddEven","ACO","0.22","0.5","0.0005","OddEven+ACO(0.5, 0.0005)","10000000","1119.808156801","0.0038335015625","60.05546373440405","0.00343248125","63.28236361451356"
"streamcluster","OddEven","ACO","0.22","0.5","0.002","OddEven+ACO(0.5, 0.002)","10000000","918.700855322","0.0038335","60.55087265227599","0.0034324796875","63.83376676937728"
"streamcluster","OddEven","ACO","0.22","0.5","0.008","OddEven+ACO(0.5, 0.008)","10000000","915.391761238","0.003833503125","61.33914027721055","0.0034324828125","64.71122306238787"
"streamcluster","OddEven","ACO","0.22","0.5","0.032","OddEven+ACO(0.5, 0.032)","10000000","1254.222935399","0.0038335015625","61.61080091186216","0.00343248125","65.01418980802882"
"streamcluster","OddEven","ACO","0.22","0.6","0.0005","OddEven+ACO(0.6, 0.0005)","10000000","943.128116027","0.003833503125","60.05223518632191","0.0034324828125","63.27893393493868"
"streamcluster","OddEven","ACO","0.22","0.6","0.002","OddEven+ACO(0.6, 0.002)","10000000","935.912211396","0.003833503125","60.39095360721794","0.0034324828125","63.656133110644674"
"streamcluster","OddEven","ACO","0.22","0.6","0.008","OddEven+ACO(0.6, 0.008)","10000000","1136.33049577","0.003833503125","61.22171585878125","0.0034324828125","64.58065430953997"
"streamcluster","OddEven","ACO","0.22","0.6","0.032","OddEven+ACO(0.6, 0.032)","10000000","927.646086609","0.0038335015625","61.607528772854124","0.00343248125","65.01029685158514"
"streamcluster","OddEven","ACO","0.22","0.7","0.0005","OddEven+ACO(0.7, 0.0005)","10000000","913.248249833","0.003833503125","60.054632226887776","0.0034324828125","63.28150814666315"
"streamcluster","OddEven","ACO","0.22","0.7","0.002","OddEven+ACO(0.7, 0.002)","10000000","920.968018849","0.003833503125","60.29275931528033","0.0034324828125","63.546685184603525"
"streamcluster","OddEven","ACO","0.22","0.7","0.008","OddEven+ACO(0.7, 0.008)","10000000","924.034894608","0.0038335015625","61.08705039167439","0.00343248125","64.4308244582545"
"streamcluster","OddEven","ACO","0.22","0.7","0.032","OddEven+ACO(0.7, 0.032)","10000000","929.781212898","0.0038335015625","61.57956845100412","0.00343248125","64.97915593129606"
"x264","XY","Random","0.22","0.5","0.05","XY+Random","10000000","881.918089207","0.0034372078125","69.05713121979005","0.0034372078125","69.05713121979005"
"x264","OddEven","BufferLevel","0.22","0.5","0.05","OddEven+BufferLevel","10000000","827.436301826","0.003436015625","65.75034901434711","0.003436015625","65.75034901434711"
"x264","OddEven","ACO","0.22","0.3","0.0005","OddEven+ACO(0.3, 0.0005)","10000000","914.240374603","0.003833503125","61.35659982995318","0.0034324828125","64.74232937255239"
"x264","OddEven","ACO","0.22","0.3","0.002","OddEven+ACO(0.3, 0.002)","10000000","902.456770991","0.003833503125","62.740507825332735","0.0034324828125","66.2869852316267"
"x264","OddEven","ACO","0.22","0.3","0.008","OddEven+ACO(0.3, 0.008)","10000000","880.090317693","0.0038335015625","63.11150257943843","0.00343248125","66.70046813802698"
"x264","OddEven","ACO","0.22","0.3","0.032","OddEven+ACO(0.3, 0.032)","10000000","839.52481888","0.0038335","63.88167022629451","0.0034324796875","67.55827442533118"
"x264","OddEven","ACO","0.22","0.4","0.0005","OddEven+ACO(0.4, 0.0005)","10000000","823.937223455","0.0038335046875","61.32994285989118","0.003432484375","64.71207079420427"
"x264","OddEven","ACO","0.22","0.4","0.002","OddEven+ACO(0.4, 0.002)","10000000","830.454382953","0.003833503125","62.44826044389882","0.0034324828125","65.96032163307446"
"x264","OddEven","ACO","0.22","0.4","0.008","OddEven+ACO(0.4, 0.008)","10000000","833.806533647","0.0038335015625","63.03733001934834","0.00343248125","66.61773735107803"
"x264","OddEven","ACO","0.22","0.4","0.032","OddEven+ACO(0.4, 0.032)","10000000","813.797404016","0.003833503125","63.21721320495858","0.0034324828125","66.81840677461513"
"x264","OddEven","ACO","0.22","0.5","0.0005","OddEven+ACO(0.5, 0.0005)","10000000","827.161314384","0.003833503125","61.308266101256926","0.0034324828125","64.68737279729642"
"x264","OddEven","ACO","0.22","0.5","0.002","OddEven+ACO(0.5, 0.002)","10000000","802.790004043","0.0038335","62.03654053084649","0.0034324796875","65.50083508323748"
"x264","OddEven","ACO","0.22","0.5","0.008","OddEven+ACO(0.5, 0.008)","10000000","837.126165875","0.0038335015625","63.00277976931176","0.00343248125","66.57927483216405"
"x264","OddEven","ACO","0.22","0.5","0.032","OddEven+ACO(0.5, 0.032)","10000000","832.592213701","0.003833503125","63.18977420293612","0.0034324828125","66.7878203141039"
"x264","OddEven","ACO","0.22","0.6","0.0005","OddEven+ACO(0.6, 0.0005)","10000000","1038.476147697","0.0038335046875","61.30976957687625","0.003432484375","64.68908999039508"
"x264","OddEven","ACO","0.22","0.6","0.002","OddEven+ACO(0.6, 0.002)","10000000","827.99753554","0.0038335015625","61.77482075175234","0.00343248125","65.2089696411306"
"x264","OddEven","ACO","0.22","0.6","0.008","OddEven+ACO(0.6, 0.008)","10000000","824.306793434","0.0038335015625","62.909131705225434","0.00343248125","66.47482870445396"
"x264","OddEven","ACO","0.22","0.6","0.032","OddEven+ACO(0.6, 0.032)","10000000","802.687623969","0.0038335015625","63.16883756324281","0.00343248125","66.76428403651148"
"x264","OddEven","ACO","0.22","0.7","0.0005","OddEven+ACO(0.7, 0.0005)","10000000","822.903155273","0.0038335046875","61.31028232569495","0.003432484375","64.68965900245358"
"x264","OddEven","ACO","0.22","0.7","0.002","OddEven+ACO(0.7, 0.002)","10000000","809.174914862","0.003833503125","61.576014431969455","0.0034324828125","64.9873638296623"
"x264","OddEven","ACO","0.22","0.7","0.008","OddEven+ACO(0.7, 0.008)","10000000","830.28436352","0.003833503125","62.871331786119256","0.0034324828125","66.43260276703862"
"x264","OddEven","ACO","0.22","0.7","0.032","OddEven+ACO(0.7, 0.032)","10000000","1087.918742253","0.0038335015625","63.15437135027906","0.00343248125","66.74820465151849"
